project_id,department_code,department_name,project_name,original_folder
20050138,99999,준공,2005138_광양항 서측인입철도 건설공사 실시설계용역,99999_준공\07. 철도설계부\2005138_광양항 서측인입철도 건설공사 실시설계용역
20050151,99999,준공,2005151_전주~광양간 고속도로 건설공사 시공감리용역(제16공구),99999_준공\18. 건설사업관리부\2005151_전주~광양간 고속도로 건설공사 시공감리용역(제16공구)
20060037,99999,준공,2006037_전라선 동익산~신리간 복선전철화 민간투자시설사업 설계 및 사업계획서 작성용역,99999_준공\07. 철도설계부\2006037_전라선 동익산~신리간 복선전철화 민간투자시설사업 설계 및 사업계획서 작성용역
20060058,99999,준공,2006058_태백선 태백~문곡간 97k315부근외 4개소 방음벽설치 실시설계용역,99999_준공\07. 철도설계부\2006058_태백선 태백~문곡간 97k315부근외 4개소 방음벽설치 실시설계용역
20060063,99999,준공,2006063_중부권 내륙화물기지 인입철도 노반신설공사 전면책임감리용역,99999_준공\08. 철도건설관리부\2006063_중부권 내륙화물기지 인입철도 노반신설공사 전면책임감리용역
20060083,99999,준공,2006083_태백선 제천~쌍용간 복선전철 노반건설공사 전면책임감리용역,99999_준공\08. 철도건설관리부\2006083_태백선 제천~쌍용간 복선전철 노반건설공사 전면책임감리용역
20060086,99999,준공,2006086_대구선 동대구~영천 복선전철 타당성조사 및 기본계획용역,99999_준공\07. 철도설계부\2006086_대구선 동대구~영천 복선전철 타당성조사 및 기본계획용역
20060094,99999,준공,2006094_송도 대우부지 도시계획 엔지니어링 용역,99999_준공\10. 도시계획부\2006094_송도 대우부지 도시계획 엔지니어링 용역
20060139,99999,준공,2006139_장항선 오천건널목 입체화 실시설계,99999_준공\07. 철도설계부\2006139_장항선 오천건널목 입체화 실시설계
20060140,99999,준공,2006140_인천광역시 서창2지구~소래로간 도로외 2개도로 기본 및 실시설계 용역,"99999_준공\01. 도로, 공항부\2006140_인천광역시 서창2지구~소래로간 도로외 2개도로 기본 및 실시설계 용역"
20060144,04020,도시설계,2006144 창원가포 공공주택지구 실시설계용역,04020_도시설계\2006144 창원가포 공공주택지구 실시설계용역
20060144,07010,상하수도,Y2006144 창원가포 공공주택지구 실시설계용역,07010_상하수도\Y2006144 창원가포 공공주택지구 실시설계용역
20060144,99999,준공,2006144_창원가포 공공주택지구 실시설계용역,99999_준공\11. 도시설계부\2006144_창원가포 공공주택지구 실시설계용역
20060159,03010,철도,2006159 호남고속철도 건설사업 제4공구 기본설계용역,03010_철도\2006159 호남고속철도 건설사업 제4공구 기본설계용역
20060159,99999,준공,2006159_호남고속철도 건설사업 제4공구 기본설계용역,99999_준공\07. 철도설계부\2006159_호남고속철도 건설사업 제4공구 기본설계용역
20060167,01010,도로,2006167_함양울산 기본설계 9공구 성과품,01010_도로\0003 준공사업\2006167_함양울산 기본설계 9공구 성과품
20060167,99999,준공,2006167_함양~울산고속도로(함양~밀양) 기본설계용역(제9공구),"99999_준공\01. 도로, 공항부\2006167_함양~울산고속도로(함양~밀양) 기본설계용역(제9공구)"
20060176,99999,준공,2006176_부산항 부두순환도로(2공구 종점부) 노선변경 기본 및 실시설계용역,"99999_준공\01. 도로, 공항부\2006176_부산항 부두순환도로(2공구 종점부) 노선변경 기본 및 실시설계용역"
20060185,99999,준공,2006185_인천청라지구 주변도로 조사설계용역,"99999_준공\01. 도로, 공항부\2006185_인천청라지구 주변도로 조사설계용역"
20070051,99999,준공,2007051_경부선 심천~영동간 심천천(하) 판형교 유도상화 공사 실시설계,99999_준공\07. 철도설계부\2007051_경부선 심천~영동간 심천천(하) 판형교 유도상화 공사 실시설계
20070070,99999,준공,2007070_화성향남2지구 주변도로 건설사업 조사설계용역,"99999_준공\01. 도로, 공항부\2007070_화성향남2지구 주변도로 건설사업 조사설계용역"
20070071,99999,준공,2007071_포승~평택 철도건설 타당성조사 및 기본계획,99999_준공\07. 철도설계부\2007071_포승~평택 철도건설 타당성조사 및 기본계획
20070089,01010,도로,2007089_인천가정 경명로 연결도로외 3개도로 기본 및 실시설계용역(LH),01010_도로\0003 준공사업\2007089_인천가정 경명로 연결도로외 3개도로 기본 및 실시설계용역(LH)
20070089,06010,환경,20070089┃인천가정 경명로 연결도로 외 3개도로 기본 및 실시설계 소규모,06010_환경\1팀\07.기타\20070089┃인천가정 경명로 연결도로 외 3개도로 기본 및 실시설계 소규모
20070096,99999,준공,"2007096_성남~여주 복선전철 및 신분당선 판교통합역사(위,수탁분) 전면책임감리용역","99999_준공\08. 철도건설관리부\2007096_성남~여주 복선전철 및 신분당선 판교통합역사(위,수탁분) 전면책임감리용역"
20070110,01010,도로,2007110_가정오거리 도시개발사업 사업화 기본 및 실시설계용역(인천광역시),01010_도로\2007110_가정오거리 도시개발사업 사업화 기본 및 실시설계용역(인천광역시)
20070120,99999,준공,"2007120_경부고속철도 10-3A, 10-3B공구 노반신설기타공사 전면책임감리용역","99999_준공\08. 철도건설관리부\2007120_경부고속철도 10-3A, 10-3B공구 노반신설기타공사 전면책임감리용역"
20070121,99999,준공,2007121_전라선 익산~신리간 복선전철 민간투자시설사업 전면책임감리용역,99999_준공\08. 철도건설관리부\2007121_전라선 익산~신리간 복선전철 민간투자시설사업 전면책임감리용역
20070123,99999,준공,2007123_충북 진천.음성 혁신도시 실시설계용역,99999_준공\11. 도시설계부\2007123_충북 진천.음성 혁신도시 실시설계용역
20070146,04010,도시계획,2007-146. 동탄2지구 조사설계용역,04010_도시계획\3팀\2007-146. 동탄2지구 조사설계용역
20070146,04020,도시설계,2007146 동탄2지구 조사설계용역(LH),04020_도시설계\2007146 동탄2지구 조사설계용역(LH)
20070149,04020,도시설계,2007149 시흥목감지구 택지개발사업 조성공사 실시설계용역,04020_도시설계\2007149 시흥목감지구 택지개발사업 조성공사 실시설계용역
20070149,99999,준공,2007149_시흥목감지구 택지개발사업 조성공사 실시설계용역,99999_준공\11. 도시설계부\2007149_시흥목감지구 택지개발사업 조성공사 실시설계용역
20070155,99999,준공,2007155_울산~포항 복선전철 제2공구(송정~입실) 노반실시설계,99999_준공\07. 철도설계부\2007155_울산~포항 복선전철 제2공구(송정~입실) 노반실시설계
20070163,01010,도로,2007163_지방도 352호선 우회도로 외 2개도로 기본 및 실시설계용역,01010_도로\2007163_지방도 352호선 우회도로 외 2개도로 기본 및 실시설계용역
20070165,04010,도시계획,2007-165. 화성비봉 공공주택지구 및 주변도로 조사설계용역,04010_도시계획\1팀\2007-165. 화성비봉 공공주택지구 및 주변도로 조사설계용역
20070165,04020,도시설계,2007165 화성비봉 공공주택지구 및 주변도로 조사설계용역,04020_도시설계\2007165 화성비봉 공공주택지구 및 주변도로 조사설계용역
20070174,99999,준공,2007174_고양삼송지구 특수구조물 조사설계용역,99999_준공\03. 구조부\2007174_고양삼송지구 특수구조물 조사설계용역
20070175,99999,준공,"2007175_5 shar~batonik간 지하철건설 타당성조사, 기본계획 및 기본설계용역(1호선)","99999_준공\07. 철도설계부\2007175_5 shar~batonik간 지하철건설 타당성조사, 기본계획 및 기본설계용역(1호선)"
20070176,99999,준공,"2007176_Zaisan~7 buudal 간 지하철건설 타당성조사, 기본계획 및 기본설계용역(2호선)","99999_준공\07. 철도설계부\2007176_Zaisan~7 buudal 간 지하철건설 타당성조사, 기본계획 및 기본설계용역(2호선)"
20070177,99999,준공,"2007177_Niseh~tsagaan haalga 간 지하철건설 타당성조사, 기본계획 및 기본설계용역(3호선)","99999_준공\07. 철도설계부\2007177_Niseh~tsagaan haalga 간 지하철건설 타당성조사, 기본계획 및 기본설계용역(3호선)"
20070178,99999,준공,"2007178_Shar had~sansariin kolonk 간 지하철건설 타당성조사, 기본계획 및 기본설계용역(4호선)","99999_준공\07. 철도설계부\2007178_Shar had~sansariin kolonk 간 지하철건설 타당성조사, 기본계획 및 기본설계용역(4호선)"
20070179,99999,준공,"2007179_Ih toiruu 지하철건설 타당성조사, 기본계획 및 기본설계용역(순환선)","99999_준공\07. 철도설계부\2007179_Ih toiruu 지하철건설 타당성조사, 기본계획 및 기본설계용역(순환선)"
20070203,99999,준공,2007203_부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,99999_준공\08. 철도건설관리부\2007203_부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역
20070205,99999,준공,2007205_대구선 동대구~영천 복선전철화(금강~금호) 노반기본설계,99999_준공\07. 철도설계부\2007205_대구선 동대구~영천 복선전철화(금강~금호) 노반기본설계
20070209,01030,구조,2007209 양주회천지구 택지개발사업 도시조성공사 실시설계용역,01030_구조\2007209 양주회천지구 택지개발사업 도시조성공사 실시설계용역
20070209,04020,도시설계,2007209 양주회천지구 택지개발사업 도시조성공사 실시설계용역,04020_도시설계\2007209 양주회천지구 택지개발사업 도시조성공사 실시설계용역
20080008,99999,준공,2008008_장항선(온양온천~장항간) 제3공구 노반개량공사 내법터널설계,99999_준공\07. 철도설계부\2008008_장항선(온양온천~장항간) 제3공구 노반개량공사 내법터널설계
20080038,99999,준공,2008038_온산국가산업단지 강양 우봉2지구 신한기계(주) 공장부지 조성공사 전면책임감리용역,99999_준공\18. 건설사업관리부\2008038_온산국가산업단지 강양 우봉2지구 신한기계(주) 공장부지 조성공사 전면책임감리용역
20080047,99999,준공,2008047_평택~시흥고속도로 민간투자사업 전면책임감리용역,99999_준공\18. 건설사업관리부\2008047_평택~시흥고속도로 민간투자사업 전면책임감리용역
20080060,99999,준공,2008060_대구연경 대2-34호선외 2개도로 기본 및 실시설계용역,"99999_준공\01. 도로, 공항부\2008060_대구연경 대2-34호선외 2개도로 기본 및 실시설계용역"
20080063,99999,준공,2008063_호남고속철도 제3-2공구 건설공사,99999_준공\07. 철도설계부\2008063_호남고속철도 제3-2공구 건설공사
20080070,99999,준공,2008070_진도해안일주도로,"99999_준공\01. 도로, 공항부\2008070_진도해안일주도로"
20080071,04010,도시계획,2008-071. 마전지구 토지구획정리사업 환지처분용역,04010_도시계획\1팀\2008-071. 마전지구 토지구획정리사업 환지처분용역
20080071,99999,준공,2008071_마전지구 토지구획정리사업 환지처분용역,99999_준공\10. 도시계획부\2008071_마전지구 토지구획정리사업 환지처분용역
20080085,01010,도로,2008085_시흥시 죽율~장현~목감간 도로 기본 및 실시설계용역(LH),01010_도로\2008085_시흥시 죽율~장현~목감간 도로 기본 및 실시설계용역(LH)
20080085,01030,구조,2008085_시흥시 죽율~장현~목감간 도로 기본 및 실시설계용역(LH)_(비주관),01030_구조\2008085_시흥시 죽율~장현~목감간 도로 기본 및 실시설계용역(LH)_(비주관)
20080097,01010,도로,2008097_국도38호선 평택오성~고덕간 도로확장공사 기본 및 실시설계(준공),01010_도로\0003 준공사업\2008097_국도38호선 평택오성~고덕간 도로확장공사 기본 및 실시설계(준공)
